split,sentence_id,aspect_id,text,term,term_normalized,polarity,char_from,char_to
train,2006,2006::term::0,"The service was attentive, yet discreet.",service,service,positive,4,11
train,690,690::term::0,For those prices and the dressed up atmosphere you expect more and should get more.,prices,prices,negative,10,16
train,690,690::term::1,For those prices and the dressed up atmosphere you expect more and should get more.,atmosphere,atmosphere,negative,36,46
train,2272,2272::term::0,They offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,menu,menu,neutral,20,24
train,2272,2272::term::1,They offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,drinks,drinks,positive,43,49
train,601,601::term::0,We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.,atmosphere,atmosphere,positive,92,102
train,601,601::term::1,We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.,food,food,positive,112,116
train,615,615::term::0,The food was pretty tradional but it was hot and good with large portions.,food,food,positive,4,8
train,615,615::term::1,The food was pretty tradional but it was hot and good with large portions.,portions,portions,positive,65,73
train,2525,2525::term::0,"Unless you are eating in the Pizzeria side of this place, and are not in a rush, this place is a bad idea.",place,place,negative,51,56
train,2525,2525::term::1,"Unless you are eating in the Pizzeria side of this place, and are not in a rush, this place is a bad idea.",place,place,negative,86,91
train,1190,1190::term::0,You have to increase the service a lot.,service,service,negative,25,32
train,2336,2336::term::0,Ambiance is barely romantic but management tries.,Ambiance,ambiance,negative,0,8
train,2336,2336::term::1,Ambiance is barely romantic but management tries.,management,management,positive,32,42
train,3265,3265::term::0,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",portions,portions,negative,32,40
train,3265,3265::term::1,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",appetizers,appetizers,negative,78,88
train,3265,3265::term::2,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",appetizer,appetizer,negative,224,233
train,3265,3265::term::3,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",main entree,main entree,neutral,303,314
train,3265,3265::term::4,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",cold udon,cold udon,neutral,324,333
train,3265,3265::term::5,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",chef,chef,positive,163,167
train,3265,3265::term::6,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",menu,menu,positive,186,190
train,3265,3265::term::7,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",dish,dish,negative,237,241
train,3265,3265::term::8,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",portions,portions,negative,270,278
train,416,416::term::0,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,food,food,negative,69,73
train,416,416::term::1,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,rice,rice,neutral,108,112
train,3015,3015::term::0,"After we got our sashimi order, I could not believe how small the portions were!",sashimi,sashimi,neutral,17,24
train,3015,3015::term::1,"After we got our sashimi order, I could not believe how small the portions were!",portions,portions,negative,66,74
train,364,364::term::0,"After the main course came, we didn't see our waiter for at least 40 MINUTES!",main course,main course,neutral,10,21
train,364,364::term::1,"After the main course came, we didn't see our waiter for at least 40 MINUTES!",waiter,waiter,negative,46,52
train,1275,1275::term::0,Nothing better than buying a snapple for $3.25 too.,snapple,snapple,positive,29,36
train,2330,2330::term::0,"When family came in he gave them apps to test their palets, and then ordered for them.",apps,apps,neutral,33,37
train,1385,1385::term::0,"Service is extraordinary, yet not overbearing, and the decor brings a taste of trendy SoHo into Queens.",Service,service,positive,0,7
train,1385,1385::term::1,"Service is extraordinary, yet not overbearing, and the decor brings a taste of trendy SoHo into Queens.",decor,decor,positive,55,60
train,1088,1088::term::0,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",dosas,dosas,negative,4,9
train,1088,1088::term::1,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",popcorn topping,popcorn topping,neutral,82,97
train,3201,3201::term::0,The service was excellent and the food was delicious.,service,service,positive,4,11
train,3201,3201::term::1,The service was excellent and the food was delicious.,food,food,positive,34,38
train,3481,3481::term::0,If I wanted to deal with a crappy scene and annoying customers I'd go out in Manhattan.,scene,scene,negative,34,39
train,3481,3481::term::1,If I wanted to deal with a crappy scene and annoying customers I'd go out in Manhattan.,customers,customers,negative,53,62
train,308,308::term::0,"After a seafood craving, i checked citysearch and chose to go to Fish based on a previous review and the citysearch info.",seafood,seafood,neutral,8,15
train,1157,1157::term::0,Right off the major deegan you get ladies from all over the city.,ladies,ladies,positive,35,41
train,2394,2394::term::0,Until you realize that their five minutes is meaningless and your wait may be anywhere from two to twenty minutes it may be frustrating.,wait,wait,negative,66,70
train,1129,1129::term::0,"The food was very good, but not very thai.",food,food,conflict,4,8
train,1872,1872::term::0,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",people serving,people serving,positive,48,62
train,1872,1872::term::1,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",food,food,negative,76,80
train,1078,1078::term::0,The fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,fillings,fillings,neutral,4,12
train,1078,1078::term::1,The fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,dosa batter,dosa batter,positive,43,54
train,61,61::term::0,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",lunch,lunch,positive,53,58
train,61,61::term::1,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",dinner,dinner,positive,60,66
train,61,61::term::2,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",pre-theatre or after-theatre drinks,pre-theatre or after-theatre drinks,positive,68,103
train,61,61::term::3,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",spot,spot,positive,20,24
train,1268,1268::term::0,"The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.",mussaman curry,mussaman curry,negative,4,18
train,1268,1268::term::1,"The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.",fried tofu,fried tofu,negative,81,91
train,1268,1268::term::2,"The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.",potato,potato,negative,174,180
train,1900,1900::term::0,Had a late night dinner on a Saturday night.,dinner,dinner,neutral,17,23
train,843,843::term::0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,food,food,positive,64,68
train,843,843::term::1,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,service,service,positive,80,87
train,843,843::term::2,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,atmosphere,atmosphere,positive,102,112
train,2184,2184::term::0,Their sake martini is wonderful.,sake martini,sake martini,positive,6,18
train,1151,1151::term::0,"Well, this place is so Ghetto its not even funny.",place,place,negative,11,16
train,2550,2550::term::0,Once they ran out of Gnochi and made it for me from scratch!,Gnochi,gnochi,neutral,21,27
train,3635,3635::term::0,We would like to thank Marcelo and Grace for a wonderful dining experience!!!,dining,dining,positive,57,63
train,2778,2778::term::0,"Found service above average, but that could be because we were 13 of us.",service,service,positive,6,13
train,1227,1227::term::0,"Bagels are ok, but be sure not to make any special requests!",Bagels,bagels,neutral,0,6
train,2577,2577::term::0,fine dining restaurant quality.,quality,quality,positive,23,30
train,2666,2666::term::0,Overall a disappointing experience for that price category.,price,price,negative,44,49
train,1409,1409::term::0,"I've had the lunch buffet at Chennai a couple of times, when I have been in the neighborhood.",lunch buffet,lunch buffet,neutral,13,25
train,956,956::term::0,The food was exceptional.,food,food,positive,4,8
train,417,417::term::0,A Thai restaurant out of rice during dinner?,rice,rice,neutral,25,29
train,417,417::term::1,A Thai restaurant out of rice during dinner?,dinner,dinner,neutral,37,43
train,864,864::term::0,The portions are small but being that the food was so good makes up for that.,portions,portions,negative,4,12
train,864,864::term::1,The portions are small but being that the food was so good makes up for that.,food,food,positive,42,46
train,711,711::term::0,(and I have eaten my share) Which impresses me for having such a large amount of people to serve.,serve,serve,positive,91,96
train,2228,2228::term::0,"Sure, the setting is nice.",setting,setting,positive,10,17
train,2879,2879::term::0,"The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.",service,service,positive,4,11
train,2879,2879::term::1,"The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.",food,food,positive,66,70
train,2879,2879::term::2,"The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.",prices,prices,conflict,89,95
train,3432,3432::term::0,"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.",appetizer,appetizer,neutral,6,15
train,3432,3432::term::1,"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.",entrees,entrees,neutral,19,26
train,3432,3432::term::2,"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.",cokes,cokes,neutral,33,38
train,3432,3432::term::3,"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.",bill,bill,neutral,47,51
train,2287,2287::term::0,Best drumsticks over rice and sour spicy soup in town!,drumsticks over rice,drumsticks over rice,positive,5,25
train,2287,2287::term::1,Best drumsticks over rice and sour spicy soup in town!,sour spicy soup,sour spicy soup,positive,30,45
train,2773,2773::term::0,Slightly above average wines start at $70+ with only one selection listed at $30+.,wines,wines,negative,23,28
train,2155,2155::term::0,Their whitefish salad is excellent--all whitefish with a little mayo.,whitefish salad,whitefish salad,positive,6,21
train,2155,2155::term::1,Their whitefish salad is excellent--all whitefish with a little mayo.,whitefish,whitefish,positive,40,49
train,2155,2155::term::2,Their whitefish salad is excellent--all whitefish with a little mayo.,mayo,mayo,positive,64,68
train,135,135::term::0,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",price,price,positive,38,43
train,135,135::term::1,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",congee,congee,neutral,45,51
train,135,135::term::2,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",noodles,noodles,neutral,53,60
train,135,135::term::3,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",rice dishes,rice dishes,neutral,66,77
train,471,471::term::0,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",chicken parm,chicken parm,conflict,4,16
train,471,471::term::1,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",chicken with portobello mushrooms,chicken with portobello mushrooms,negative,80,113
train,471,471::term::2,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",chicken,chicken,negative,141,148
train,471,471::term::3,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",tomato sauce,tomato sauce,negative,43,55
train,471,471::term::4,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",pasta,pasta,negative,66,71
train,471,471::term::5,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",sauce,sauce,negative,163,168
train,2147,2147::term::0,I recommend this place to everyone who asks me where to go for a good meal.,meal,meal,positive,70,74
train,480,480::term::0,The waitresses are nice--also you can just get counter service sit.,waitresses,waitresses,positive,4,14
train,480,480::term::1,The waitresses are nice--also you can just get counter service sit.,counter service,counter service,positive,47,62
train,37,37::term::0,The only friendly staff member was the guy at the bar.,staff member,staff member,positive,18,30
train,37,37::term::1,The only friendly staff member was the guy at the bar.,bar,bar,neutral,50,53
train,37,37::term::2,The only friendly staff member was the guy at the bar.,guy,guy,positive,39,42
train,1456,1456::term::0,"You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.",food,food,positive,96,100
train,1456,1456::term::1,"You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.",prices,prices,positive,115,121
train,3174,3174::term::0,Won't or Can't is not in the service directory.,service,service,positive,29,36
train,3413,3413::term::0,I cannot imagine a friendlier staff working in a restaurant.,staff,staff,positive,30,35
train,1954,1954::term::0,I do suggest to ask to be seated upstairs if you are looking to be a little cozy.,upstairs,upstairs,positive,33,41
train,1271,1271::term::0,"The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.",red curry,red curry,negative,4,13
train,1271,1271::term::1,"The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.",pad thai,pad thai,negative,41,49
train,1271,1271::term::2,"The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.",rice,rice,negative,83,87
train,1271,1271::term::3,"The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.",seafood,seafood,negative,117,124
train,1631,1631::term::0,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,wine list,wine list,positive,4,13
train,1631,1631::term::1,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,meal,meal,positive,81,85
train,1631,1631::term::2,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,priced,priced,positive,74,80
train,689,689::term::0,"Saul is pretty good, but definitely not great.",Saul,saul,neutral,0,4
train,3580,3580::term::0,"I would recommend Roxy's for that, but not for their food.",food,food,negative,53,57
train,3524,3524::term::0,We always get a sampling of appetizers and share.,appetizers,appetizers,neutral,28,38
train,510,510::term::0,"Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).",Price,price,positive,70,75
train,510,510::term::1,"Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).",Quality,quality,positive,59,66
train,600,600::term::0,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.",table,table,negative,33,38
train,600,600::term::1,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.",dinner,dinner,positive,86,92
train,424,424::term::0,Their pad penang is delicious and everything else is fantastic.,pad penang,pad penang,positive,6,16
train,3091,3091::term::0,"The puke green walls leave a lot to be desired, but the food is very good.",food,food,positive,56,60
train,3091,3091::term::1,"The puke green walls leave a lot to be desired, but the food is very good.",walls,walls,negative,15,20
train,676,676::term::0,"The flavors are very fresh and pretty inobtrusive, nothing flashy.",flavors,flavors,positive,4,11
train,7,7::term::0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",people,people,negative,56,62
train,1371,1371::term::0,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,hanger steak,hanger steak,negative,4,16
train,1371,1371::term::1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,tuna,tuna,negative,41,45
train,1596,1596::term::0,"Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.",pizza,pizza,positive,14,19
train,1232,1232::term::0,big and soft as well as good lunch food.,lunch food,lunch food,positive,29,39
train,967,967::term::0,"No food snobs allowed, this place is for people who appreciate good food.",food,food,neutral,3,7
train,967,967::term::1,"No food snobs allowed, this place is for people who appreciate good food.",food,food,positive,68,72
train,1127,1127::term::0,I liked the food at this quasi-thai restaurant.,food,food,positive,12,16
train,1127,1127::term::1,I liked the food at this quasi-thai restaurant.,quasi-thai,quasi-thai,positive,25,35
train,2576,2576::term::0,By far the best salad I have had in a fast food restaurant.,salad,salad,positive,16,21
train,2576,2576::term::1,By far the best salad I have had in a fast food restaurant.,fast food,fast food,neutral,38,47
train,2529,2529::term::0,"As for the bar, this is another bad idea.",bar,bar,negative,11,14
train,3167,3167::term::0,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels,bagels,conflict,6,12
train,3167,3167::term::1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagel,bagel,neutral,84,89
train,1217,1217::term::0,"Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.",bagels,bagels,positive,69,75
train,2644,2644::term::0,The barebecued salmon is elegantly spiced and not at all dry.,barebecued salmon,barebecued salmon,positive,4,21
train,2812,2812::term::0,"Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.",owner,owner,neutral,5,10
train,1028,1028::term::0,What generous portions!,portions,portions,positive,14,22
train,2167,2167::term::0,The workers there also absolutely load the bagel with cream cheese (gets a little messy).,workers,workers,neutral,4,11
train,2167,2167::term::1,The workers there also absolutely load the bagel with cream cheese (gets a little messy).,bagel,bagel,neutral,43,48
train,2167,2167::term::2,The workers there also absolutely load the bagel with cream cheese (gets a little messy).,cream cheese,cream cheese,neutral,54,66
train,573,573::term::0,The wine the service was very good too.,wine,wine,positive,4,8
train,573,573::term::1,The wine the service was very good too.,service,service,positive,13,20
train,1082,1082::term::0,"So, the menu is written in chalk above your head and it all sounds delicious.",menu,menu,neutral,8,12
train,1080,1080::term::0,The highly spiced chai tea was great too.,chai tea,chai tea,positive,18,26
train,752,752::term::0,"I have been there many times, and food is good and consistent.",food,food,positive,34,38
train,1641,1641::term::0,"Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.",Spicy Tuna hand rolls,spicy tuna hand rolls,positive,75,96
train,2897,2897::term::0,"While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.",food,food,negative,147,151
train,2897,2897::term::1,"While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.",ambiance,ambiance,positive,43,51
train,2897,2897::term::2,"While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.",decor,decor,positive,79,84
train,872,872::term::0,I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.,atmosphere,atmosphere,positive,67,77
train,2086,2086::term::0,The meat dishes were only so-so.,meat dishes,meat dishes,neutral,4,15
train,3507,3507::term::0,"His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.",hostess,hostess,positive,20,27
train,3507,3507::term::1,"His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.",atmosphere,atmosphere,positive,54,64
train,957,957::term::0,"The menu consisted of standard brassiere food, better then places like Balthazar etc.",menu,menu,positive,4,8
train,957,957::term::1,"The menu consisted of standard brassiere food, better then places like Balthazar etc.",brassiere food,brassiere food,positive,31,45
train,2249,2249::term::0,"I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in quality, I have been hesitant to be disloyal.",food,food,negative,91,95
train,2249,2249::term::1,"I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in quality, I have been hesitant to be disloyal.",quality,quality,negative,120,127
train,1724,1724::term::0,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",atmosphere,atmosphere,positive,45,55
train,2080,2080::term::0,We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,Manager,manager,positive,29,36
train,866,866::term::0,The staff there is very attentive and down to earth.,staff,staff,positive,4,9
train,1031,1031::term::0,"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.",service,service,negative,35,42
train,1031,1031::term::1,"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.",food,food,positive,76,80
train,1031,1031::term::2,"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.",atmosphere,atmosphere,positive,94,104
train,712,712::term::0,"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.",service,service,negative,4,11
train,712,712::term::1,"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.",server,server,negative,74,80
train,3226,3226::term::0,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,prix fix,prix fix,positive,39,47
train,3226,3226::term::1,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,three course meal,three course meal,positive,66,83
train,3226,3226::term::2,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,glasses of wine,glasses of wine,positive,97,112
train,3226,3226::term::3,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,course,course,neutral,130,136
train,931,931::term::0,It took them 15 minutes to put water in our glasses.,water,water,neutral,31,36
train,979,979::term::0,The service is descent even when this small place is packed.,service,service,positive,4,11
train,979,979::term::1,The service is descent even when this small place is packed.,place,place,negative,44,49
train,1205,1205::term::0,This is the best sushi in new york city - hands down.,sushi,sushi,positive,17,22
train,3603,3603::term::0,I have eaten a lot of pizza here.,pizza,pizza,neutral,22,27
train,2567,2567::term::0,Great value for the quality ingredients.,ingredients,ingredients,positive,28,39
train,1419,1419::term::0,"The Thali was small, thoroughly unremarkable, and $14.95.",Thali,thali,negative,4,9
train,305,305::term::0,The sushi is also great!,sushi,sushi,positive,4,9
train,2843,2843::term::0,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,chef app,chef app,positive,23,31
train,2843,2843::term::1,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,delicate butternut squash ravioli in a delicious truffle sauce,delicate butternut squash ravioli in a delicious truffle sauce,positive,37,99
train,2843,2843::term::2,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,buttery and tender langostine entree,buttery and tender langostine entree,positive,114,150
train,2843,2843::term::3,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,dessert,dessert,neutral,156,163
train,2843,2843::term::4,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,Cakebread Cabernet,cakebread cabernet,positive,210,228
train,1931,1931::term::0,Truly the mark of an attentive waiter.,waiter,waiter,positive,31,37
train,181,181::term::0,"The food here is rather good, but only if you like to wait for it.",food,food,positive,4,8
train,3579,3579::term::0,I got an excellent piece of cheesecake and we had several other nice pastries.,cheesecake,cheesecake,positive,28,38
train,3579,3579::term::1,I got an excellent piece of cheesecake and we had several other nice pastries.,pastries,pastries,positive,69,77
train,2455,2455::term::0,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations.",staff,staff,positive,4,9
train,2455,2455::term::1,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations.",bar,bar,neutral,97,100
train,2455,2455::term::2,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations.",drinks,drinks,neutral,109,115
train,2455,2455::term::3,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations.",menu,menu,neutral,156,160
train,2040,2040::term::0,The makhani was OK --the korma was bland.,makhani,makhani,neutral,4,11
train,2040,2040::term::1,The makhani was OK --the korma was bland.,korma,korma,negative,25,30
train,3080,3080::term::0,The food is inventive but still keeps traditional indian flavoring.,food,food,positive,4,8
train,1465,1465::term::0,"though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele.",service,service,conflict,11,18
train,2927,2927::term::0,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",decor,decor,positive,4,9
train,2927,2927::term::1,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",place,place,positive,58,63
train,1544,1544::term::0,This is a cute place and could be good but they need to get their act together.,place,place,positive,15,20
train,2161,2161::term::0,The lox is always fresh too.,lox,lox,positive,4,7
train,1341,1341::term::0,Service was very friendly.,Service,service,positive,0,7
train,3468,3468::term::0,So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.,thai food,thai food,positive,63,72
train,840,840::term::0,Food was OK - fish was cooked well.,Food,food,neutral,0,4
train,840,840::term::1,Food was OK - fish was cooked well.,fish,fish,positive,14,18
train,1011,1011::term::0,We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.,chinese food,chinese food,positive,93,105
train,698,698::term::0,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,foie gras terrine with figs,foie gras terrine with figs,positive,42,69
train,698,698::term::1,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,duck confit,duck confit,positive,4,15
train,14,14::term::0,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",staff,staff,negative,82,87
train,557,557::term::0,The service does sometimes lack focus and it is not ideal if you are in a hurry but I have never been treated rudely.,service,service,conflict,4,11
train,3302,3302::term::0,The staff offers impeccable service.,staff,staff,positive,4,9
train,3302,3302::term::1,The staff offers impeccable service.,service,service,positive,28,35
train,160,160::term::0,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,Gulab Jamun (dessert),gulab jamun dessert ,positive,40,61
train,160,160::term::1,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,waiter,waiter,positive,81,87
train,2427,2427::term::0,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",price,price,negative,53,58
